,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
91,15117,scene0096_00-door-4-22-0-19-20,The door on the white wall with nothing hanging above it.,True,96,45,scene0096_00,door,22,"['the', 'door', 'on', 'the', 'white', 'wall', 'with', 'nothing', 'hanging', 'above', 'it']",nr3d,True,True,True,True,False,True,door,the door on the white wall.,['wall'],"['wall', 'door']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
92,22966,scene0340_00-bed-2-12-13,"When facing the beds from the TV, it's the bed on the left.",True,322,596,scene0340_00,bed,12,"['when', 'facing', 'the', 'beds', 'from', 'the', 'tv', 'it', 'is', 'the', 'bed', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,bed,the bed on the left when facing the tv.,['tv'],"['tv', 'bed']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
93,5967,scene0163_00-door-2-15-16,The open door.,True,469,401,scene0163_00,door,15,"['the', 'open', 'door']",nr3d,True,True,False,False,False,True,door,the open door.,[],['door'],"[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
94,27129,scene0336_00-chair-4-15-13-14-16,The chair is next to the music stand to the left side of the desk near the 2-drawer shelf near the bookshelf.,True,67,339,scene0336_00,chair,15,"['the', 'chair', 'is', 'next', 'to', 'the', 'music', 'stand', 'to', 'the', 'left', 'side', 'of', 'the', 'desk', 'near', 'the', 'two', 'drawer', 'shelf', 'near', 'the', 'bookshelf']",nr3d,True,True,True,False,False,True,chair,the chair next to the music stand to the left side of the desk near the 2-drawer shelf and bookshelf.,"['desk', 'storage shelf', 'bookshelf', 'music stand']","['desk', 'storage shelf', 'bookshelf', 'music stand', 'chair']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['storage shelf', 'storage organizer', 'shelf', 'closet shelf', 'storage bin', 'bookshelf', 'storage box', 'pantry shelf', 'display rack', 'storage container', 'shoe rack'], ['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case'], ['music stand', 'easel', 'side table', 'music book', 'step stool', 'clothes hanger', 'tv stand', 'magazine rack', 'stand', 'end table', 'drum set'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
95,11149,scene0627_00-cabinet-3-22-19-20,The cabinets are the ones on an upper level over other cabinets.,True,32,132,scene0627_00,cabinet,22,"['the', 'cabinets', 'are', 'the', 'ones', 'on', 'an', 'upper', 'level', 'over', 'other', 'cabinets']",nr3d,True,True,True,False,False,True,cabinet,the upper level cabinets.,['stand'],"['stand', 'cabinet']","[['stand', 'step', 'display', 'picture', 'structure', 'block', 'machine', 'scale', 'counter', 'frame', 'heater'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
96,14053,scene0117_00-chair-2-7-24,This chair's back is facing the kitchen sink,True,140,98,scene0117_00,chair,7,"['this', 'chair', ""'s"", 'back', 'is', 'facing', 'the', 'kitchen', 'sink']",nr3d,True,True,False,False,False,True,chair,the chair facing the kitchen sink.,['sink'],"['sink', 'chair']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
97,16518,scene0296_00-armchair-2-28-29,"when facing the armchairs, the one on your right",True,497,715,scene0296_00,armchair,28,"['when', 'facing', 'the', 'armchairs', 'the', 'one', 'on', 'your', 'right']",nr3d,True,True,True,False,False,True,armchair,the armchair on your right.,['picture'],"['picture', 'armchair']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['armchair', 'chair', 'office chair', 'furniture', 'rocking chair', 'folded chair', 'couch', 'sofa chair', 'seat', 'carseat', 'footstool']]"
98,16305,scene0128_00-shelf-3-5-20-21,"Choose the long, low shelf.",True,356,70,scene0128_00,shelf,5,"['choose', 'the', 'long', 'low', 'shelf']",nr3d,True,True,True,False,True,True,shelf,"choose the long, low shelf.",[],['shelf'],"[['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure']]"
99,21103,scene0325_00-table-2-18-17,Choose the smaller table with the printer on it.,True,85,353,scene0325_00,table,18,"['choose', 'the', 'smaller', 'table', 'with', 'the', 'printer', 'on', 'it']",nr3d,True,True,True,False,True,True,table,the table with the printer on it.,['printer'],"['printer', 'table']","[['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
100,2272,scene0234_00-couch-2-3-9,The section of couch not near a plant.,True,192,471,scene0234_00,couch,3,"['the', 'section', 'of', 'couch', 'not', 'near', 'a', 'plant']",nr3d,True,True,True,False,False,True,couch,the section of couch not near a plant.,['plant'],"['plant', 'couch']","[['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
101,28412,scene0510_00-door-2-7-53,Select the door near the bathroom,True,175,599,scene0510_00,door,7,"['select', 'the', 'door', 'near', 'the', 'bathroom']",nr3d,True,True,True,False,False,True,door,the door near the bathroom.,['toilet'],"['toilet', 'door']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
102,13370,scene0309_00-table-2-16-15,It is the table next to the printer and whiteboard.,True,56,163,scene0309_00,table,16,"['it', 'is', 'the', 'table', 'next', 'to', 'the', 'printer', 'and', 'whiteboard']",nr3d,True,True,False,False,False,True,table,the table next to the printer and whiteboard.,"['printer', 'whiteboard']","['printer', 'whiteboard', 'table']","[['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
103,15066,scene0463_00-window-2-23-4,The smaller of the two windows.,True,329,501,scene0463_00,window,23,"['the', 'smaller', 'of', 'the', 'two', 'windows']",nr3d,True,True,False,False,True,True,window,the smaller window.,[],['window'],"[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
104,1929,scene0305_00-whiteboard-2-30-22,The larger white board with lots of blue and red writing on it.,True,294,648,scene0305_00,whiteboard,30,"['the', 'larger', 'white', 'board', 'with', 'lots', 'of', 'blue', 'and', 'red', 'writing', 'on', 'it']",nr3d,True,True,True,True,True,True,whiteboard,the white board with blue and red writing.,['picture'],"['picture', 'whiteboard']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard']]"
105,5240,scene0128_00-coffee_table-2-13-12,small white table next to the single seat chair.,True,94,553,scene0128_00,coffee table,13,"['small', 'white', 'table', 'next', 'to', 'the', 'single', 'seat', 'chair']",nr3d,True,True,True,True,True,True,table,the small white table next to the chair.,['chair'],"['chair', 'table']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
106,20321,scene0247_00-door-4-40-6-15-19,The door on the wall without the other doors.,True,564,471,scene0247_00,door,40,"['the', 'door', 'on', 'the', 'wall', 'without', 'the', 'other', 'doors']",nr3d,True,True,True,False,False,True,door,the door without other doors on the wall.,['wall'],"['wall', 'door']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
107,1733,scene0125_00-sofa_chair-2-4-1,the sofa chair on the left,True,224,702,scene0125_00,sofa chair,4,"['the', 'sofa', 'chair', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,sofa chair,the sofa chair on the left.,[],['sofa chair'],"[['sofa chair', 'sofa bed', 'sofa', 'chair', 'couch', 'couch cushions', 'armchair', 'folded chair', 'furniture', 'office chair', 'seat']]"
108,1064,scene0141_00-file_cabinet-4-20-18-40-57,Above the file cabinet is a desk with a pair of headphones on it,True,596,429,scene0141_00,file cabinet,20,"['above', 'the', 'file', 'cabinet', 'is', 'a', 'desk', 'with', 'a', 'pair', 'of', 'headphones', 'on', 'it']",nr3d,True,True,True,False,False,True,desk,a desk with headphones on it.,['headphones'],"['headphones', 'desk']","[['headphones', 'controller', 'picture', 'helmet', 'telephone', 'power outlet', 'hanging', 'speaker', 'clip', 'clothes', 'shoe'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
109,20901,scene0008_00-window-2-23-20,Look for the window on the corresponding side as the couch. It has an ottoman in front whereas the other does not.,True,615,564,scene0008_00,window,23,"['look', 'for', 'the', 'window', 'on', 'the', 'corresponding', 'side', 'as', 'the', 'couch', 'it', 'has', 'an', 'ottoman', 'in', 'front', 'whereas', 'the', 'other', 'does', 'not']",nr3d,True,True,True,False,False,True,window,the window on the corresponding side as the couch with an ottoman in front.,"['couch', 'ottoman']","['couch', 'ottoman', 'window']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['ottoman', 'chair', 'furniture', 'tv', 'bin', 'cap', 'can', 'sofa', 'salt', 'mat', 'couch'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
110,1039,scene0058_00-desk-2-28-10,"NOT the desk with two blue chairs, including a non-swivel chair.",True,353,48,scene0058_00,desk,28,"['not', 'the', 'desk', 'with', 'two', 'blue', 'chairs', 'including', 'a', 'non', 'swivel', 'chair']",nr3d,True,True,True,True,False,True,desk,the desk with two blue chairs.,['chair'],"['chair', 'desk']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
111,23286,scene0165_00-mirror-2-8-6,The largest of the two mirrors.,True,329,390,scene0165_00,mirror,8,"['the', 'largest', 'of', 'the', 'two', 'mirrors']",nr3d,True,True,False,False,True,True,mirror,the larger mirror.,[],['mirror'],"[['mirror', 'mirror doors', 'glass', 'window', 'tv', 'frame', 'tap', 'door', 'bar', 'wig', 'car']]"
112,22458,scene0213_00-lamp-2-13-18,"facing the window, right lamp",True,534,353,scene0213_00,lamp,13,"['facing', 'the', 'window', 'right', 'lamp']",nr3d,True,True,True,False,False,True,lamp,the right lamp facing the window.,['window'],"['window', 'lamp']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
113,19663,scene0098_00-cup-2-3-34,The cup on the big table in front of the chair,True,629,589,scene0098_00,cup,3,"['the', 'cup', 'on', 'the', 'big', 'table', 'in', 'front', 'of', 'the', 'chair']",nr3d,True,True,True,False,False,True,cup,the cup on the big table.,['table'],"['table', 'cup']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['cup', 'mug', 'pot', 'coffee mug', 'bowl', 'picture', 'candle', 'object', 'bucket', 'teapot', 'can']]"
114,5057,scene0297_00-table-3-13-14-16,The green table located in the corner,True,596,582,scene0297_00,table,13,"['the', 'green', 'table', 'located', 'in', 'the', 'corner']",nr3d,True,True,True,True,False,True,table,the green table in the corner.,[],['table'],"[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
115,16509,scene0416_00-backpack-3-45-25-35,The smaller backpack close to the armchair.,True,192,180,scene0416_00,backpack,45,"['the', 'smaller', 'backpack', 'close', 'to', 'the', 'armchair']",nr3d,True,True,False,False,True,True,backpack,the smaller backpack close to the armchair.,['armchair'],"['armchair', 'backpack']","[['armchair', 'chair', 'office chair', 'furniture', 'rocking chair', 'folded chair', 'couch', 'sofa chair', 'seat', 'carseat', 'footstool'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag']]"
116,11773,scene0047_00-window-3-1-38-39,The window is across from a blue trash can,True,596,714,scene0047_00,window,1,"['the', 'window', 'is', 'across', 'from', 'a', 'blue', 'trash', 'can']",nr3d,True,True,True,True,False,True,window,the window across from a blue trash can.,['trash can'],"['trash can', 'window']","[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
117,2299,scene0532_00-door-2-3-2,the door by the fridge,True,127,353,scene0532_00,door,3,"['the', 'door', 'by', 'the', 'fridge']",nr3d,True,True,True,False,False,True,door,the door by the fridge.,['refrigerator'],"['refrigerator', 'door']","[['refrigerator', 'mini fridge', 'vending machine', 'cabinet door', 'kitchen cabinet', 'file cabinet', 'cabinet', 'door', 'oven', 'tv', 'bathroom cabinet'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
118,700,scene0668_00-pillow-6-21-16-22-23-29-34,pillow with backpack against one side on couch,True,67,220,scene0668_00,pillow,21,"['pillow', 'with', 'backpack', 'against', 'one', 'side', 'on', 'couch']",nr3d,True,True,True,False,False,True,pillow,pillow with backpack on couch.,"['couch', 'backpack']","['couch', 'backpack', 'pillow']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
119,20956,scene0538_00-trash_can-2-19-18,"It's the can the farthest away from the corner, under the yellow sign",False,339,127,scene0538_00,trash can,19,"['it', 'is', 'the', 'can', 'the', 'farthest', 'away', 'from', 'the', 'corner', 'under', 'the', 'yellow', 'sign']",nr3d,True,True,True,True,False,True,can,the can under the yellow sign farthest away from the corner.,['sign'],"['sign', 'can']","[['sign', 'poster', 'picture', 'display', 'board', 'card', 'stand', 'whiteboard', 'plate', 'block', 'postcard'], ['can', 'cap', 'salt', 'picture', 'car', 'cup', 'wig', 'fan', 'case', 'block', 'tap']]"
120,14910,scene0477_00-towel-3-48-55-56,If facing the bathroom entrance to the left of a pottery picture this box of towels with be furthest to the left.,True,620,132,scene0477_00,towel,48,"['if', 'facing', 'the', 'bathroom', 'entrance', 'to', 'the', 'left', 'of', 'a', 'pottery', 'picture', 'this', 'box', 'of', 'towels', 'with', 'be', 'farthest', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True,towel,the box of towels furthest to the left of the pottery picture.,['pot'],"['pot', 'towel']","[['pot', 'cooking pot', 'flowerpot', 'cup', 'bowl', 'plant', 'bucket', 'teapot', 'potted plant', 'picture', 'object'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
121,20662,scene0456_00-window-2-21-14,The window closest to the table,True,262,331,scene0456_00,window,21,"['the', 'window', 'closest', 'to', 'the', 'table']",nr3d,True,True,True,False,False,True,window,the window closest to the table.,['table'],"['table', 'window']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
122,6036,scene0073_00-suitcase-2-25-26,the suitcase closest to the hanging jacket,True,570,132,scene0073_00,suitcase,25,"['the', 'suitcase', 'closest', 'to', 'the', 'hanging', 'jacket']",nr3d,True,True,True,False,False,True,suitcase,the closest suitcase to the hanging jacket.,['jacket'],"['jacket', 'suitcase']","[['jacket', 'coat', 'clothes', 'backpack', 'sweater', 'cloth', 'picture', 'shirt', 'pants', 'bag', 'container'], ['suitcase', 'luggage', 'briefcase', 'duffel bag', 'instrument case', 'case', 'box', 'lunch box', 'guitar case', 'backpack', 'toolbox']]"
123,2174,scene0242_00-door-3-4-5-7,Chose the door near the fire alarm.,True,308,234,scene0242_00,door,4,"['chose', 'the', 'door', 'near', 'the', 'fire', 'alarm']",nr3d,True,True,True,False,False,True,door,the door near the fire alarm.,['fire alarm'],"['fire alarm', 'door']","[['fire alarm', 'alarm', 'smoke detector', 'fire extinguisher', 'fire sprinkler', 'heater', 'picture', 'alarm clock', 'clock', 'machine', 'fire hose'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
124,3277,scene0293_00-printer-2-0-1,the printer on the concave brown table,True,570,233,scene0293_00,printer,0,"['the', 'printer', 'on', 'the', 'concave', 'brown', 'table']",nr3d,True,True,True,True,False,True,printer,the printer on the brown table.,['table'],"['table', 'printer']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater']]"
125,2692,scene0010_00-file_cabinet-3-54-10-55,The cabinet in the corner of the room under the white dry erase board.,True,591,85,scene0010_00,file cabinet,54,"['the', 'cabinet', 'in', 'the', 'corner', 'of', 'the', 'room', 'under', 'the', 'white', 'dry', 'erase', 'board']",nr3d,True,True,True,True,False,True,cabinet,the cabinet under the white dry erase board.,['whiteboard'],"['whiteboard', 'cabinet']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
126,7379,scene0556_00-bed-2-3-2,Its the bed on the side of the room with the backpack in it,True,596,129,scene0556_00,bed,3,"['its', 'the', 'bed', 'on', 'the', 'side', 'of', 'the', 'room', 'with', 'the', 'backpack', 'in', 'it']",nr3d,True,True,True,False,False,True,bed,the bed with the backpack in it.,['backpack'],"['backpack', 'bed']","[['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
127,15350,scene0092_00-laundry_hamper-2-30-31,Choose the hamper that is NOT in the corner.,True,356,459,scene0092_00,laundry hamper,30,"['choose', 'the', 'hamper', 'that', 'is', 'not', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True,hamper,choose the hamper not in the corner.,[],['hamper'],"[['hamper', 'laundry hamper', 'basket', 'trash bin', 'box', 'recycling bin', 'storage bin', 'crate', 'suitcase', 'container', 'laundry basket']]"
128,23473,scene0155_00-lamp-4-9-6-7-8,"facing the whiteboard, its the lamp in the bottom right",True,220,635,scene0155_00,lamp,9,"['facing', 'the', 'whiteboard', 'its', 'the', 'lamp', 'in', 'the', 'bottom', 'right']",nr3d,True,True,True,False,False,True,lamp,the lamp in the bottom right when facing the whiteboard.,['whiteboard'],"['whiteboard', 'lamp']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
129,8848,scene0159_00-door-2-6-12,This door is opposite the staircase and closer to the rug.,True,353,651,scene0159_00,door,6,"['this', 'door', 'is', 'opposite', 'the', 'staircase', 'and', 'closer', 'to', 'the', 'rug']",nr3d,True,True,True,False,False,True,door,the door opposite the staircase and closer to the rug.,"['staircase', 'rug']","['staircase', 'rug', 'door']","[['staircase', 'stair', 'stair rail', 'step', 'handrail', 'ladder', 'folded ladder', 'banister', 'structure', 'railing', 'hand rail'], ['rug', 'carpet', 'floor', 'mat', 'tv', 'wig', 'cloth', 'salt', 'blanket', 'bag', 'flag'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
130,7657,scene0654_00-kitchen_cabinets-3-21-2-10,the kitchen cabinet on the ground closest to the stove,False,570,616,scene0654_00,kitchen cabinets,21,"['the', 'kitchen', 'cabinet', 'on', 'the', 'ground', 'closest', 'to', 'the', 'stove']",nr3d,True,True,True,True,False,True,cabinet,the cabinet closest to the stove in the kitchen.,"['stove', 'kitchen counter']","['kitchen counter', 'stove', 'cabinet']","[['kitchen counter', 'bathroom counter', 'kitchen island', 'kitchen cabinet', 'counter', 'breakfast bar', 'dining table', 'table', 'workbench', 'drawer', 'coffee maker'], ['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
131,2228,scene0493_00-chair-6-4-2-3-5-6-15,The correct chair is the one directly across the table from the chair with the backpack on it.,True,411,132,scene0493_00,chair,4,"['the', 'correct', 'chair', 'is', 'the', 'one', 'directly', 'across', 'the', 'table', 'from', 'the', 'chair', 'with', 'the', 'backpack', 'on', 'it']",nr3d,True,True,True,False,False,True,chair,the chair directly across the table from the chair with the backpack.,"['backpack', 'table']","['backpack', 'chair', 'table', 'chair']","[['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
132,3797,scene0040_00-chair-3-59-34-45,choose the backless chair closest to a corner.,False,356,125,scene0040_00,chair,59,"['choose', 'the', 'backless', 'chair', 'closest', 'to', 'a', 'corner']",nr3d,True,True,True,False,False,True,chair,the backless chair closest to a corner.,[],['chair'],"[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
133,21038,scene0091_00-stool-2-19-20,The stool closest to the TV.,True,196,595,scene0091_00,stool,19,"['the', 'stool', 'closest', 'to', 'the', 'tv']",nr3d,True,True,True,False,False,True,stool,the closest stool to the tv.,['tv'],"['tv', 'stool']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['stool', 'stepstool', 'step stool', 'chair', 'footstool', 'side table', 'seat', 'office chair', 'furniture', 'end table', 'folded chair']]"
134,3991,scene0294_00-chair-6-23-22-24-25-26-27,"from the doorway, the front row of chairs, the middlemost one",True,648,196,scene0294_00,chair,23,"['from', 'the', 'doorway', 'the', 'front', 'row', 'of', 'chairs', 'the', 'middle', 'most', 'one']",nr3d,True,True,True,False,False,True,chair,the middlemost chair in the front row from the doorway.,"['door', 'barrier']","['door', 'barrier', 'chair']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['barrier', 'barricade', 'rail', 'picture', 'stand', 'counter', 'divider', 'block', 'step', 'heater', 'case'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
135,21177,scene0590_00-nightstand-2-50-1,The nightstand between the sofa and the bed.,True,714,29,scene0590_00,nightstand,50,"['the', 'nightstand', 'between', 'the', 'sofa', 'and', 'the', 'bed']",nr3d,True,True,True,False,False,True,nightstand,the nightstand between the sofa and the bed.,"['sofa', 'bed']","['sofa', 'bed', 'nightstand']","[['sofa', 'sofa bed', 'sofa chair', 'couch', 'couch cushions', 'furniture', 'seat', 'armchair', 'futon', 'chair', 'tv'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['nightstand', 'side table', 'end table', 'drawer', 'table', 'dresser', 'tv stand', 'desk', 'bookshelf', 'coffee table', 'night light']]"
136,12410,scene0452_00-door-2-25-17,NOT the door that's brown by a clock on the wall,True,596,650,scene0452_00,door,25,"['not', 'the', 'door', 'that', 'is', 'brown', 'by', 'a', 'clock', 'on', 'the', 'wall']",nr3d,True,True,True,True,False,True,door,the door by a clock on the wall.,"['clock', 'wall']","['clock', 'wall', 'door']","[['clock', 'alarm clock', 'alarm', 'picture', 'wheel', 'machine', 'block', 'object', 'switch', 'scale', 'box'], ['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
137,25434,scene0379_00-window-2-28-7,The smaller of the windows,True,98,645,scene0379_00,window,28,"['the', 'smaller', 'of', 'the', 'windows']",nr3d,True,True,False,False,True,True,window,the smaller window.,[],['window'],"[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
