,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
1055,4733,scene0627_00-picture-6-39-24-25-38-40-43,"When looking at the long row of chairs, there are two pictures on the wall in the middle. Choose the left one.",True,469,190,scene0627_00,picture,39,"['when', 'looking', 'at', 'the', 'long', 'row', 'of', 'chairs', 'there', 'are', 'two', 'pictures', 'on', 'the', 'wall', 'in', 'the', 'middle', 'choose', 'the', 'left', 'one']",nr3d,True,True,True,False,True,True,picture,choose the left picture on the wall in the middle of the long row of chairs.,"['rod', 'chair']","['rod', 'chair', 'picture']","[['rod', 'closet rod', 'picture', 'machine', 'iron', 'dolly', 'mat', 'rail', 'block', 'object', 'clip'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
1056,25126,scene0538_00-trash_can-2-18-19,The trash can back in the corner under the towel dispenser.,True,714,623,scene0538_00,trash can,18,"['the', 'trash', 'can', 'back', 'in', 'the', 'corner', 'under', 'the', 'towel', 'dispenser']",nr3d,True,True,True,False,False,True,trash can,the trash can under the towel dispenser.,['paper towel dispenser'],"['paper towel dispenser', 'trash can']","[['paper towel dispenser', 'toilet paper dispenser', 'hand dryer', 'toilet paper holder', 'paper towel', 'toilet seat cover dispenser', 'soap dispenser', 'toilet paper', 'paper towel roll', 'hand towel', 'bathroom stall'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
1057,9772,scene0062_00-trash_can-2-7-8,black garbage can underneath the counter top,True,69,516,scene0062_00,trash can,7,"['black', 'garbage', 'can', 'underneath', 'the', 'counter', 'top']",nr3d,True,True,True,True,False,True,trash can,the garbage can under the counter top.,['kitchen counter'],"['kitchen counter', 'trash can']","[['kitchen counter', 'bathroom counter', 'kitchen island', 'kitchen cabinet', 'counter', 'breakfast bar', 'dining table', 'table', 'workbench', 'drawer', 'coffee maker'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
1058,23250,scene0470_00-chair-5-2-1-3-4-5,the chair in the corner and is closest to the wastebasket,True,327,648,scene0470_00,chair,2,"['the', 'chair', 'in', 'the', 'corner', 'and', 'is', 'closest', 'to', 'the', 'wastebasket']",nr3d,True,True,True,False,False,True,chair,the chair closest to the wastebasket in the corner.,['trash bin'],"['trash bin', 'chair']","[['trash bin', 'trash can', 'plastic bin', 'recycling bin', 'storage bin', 'trash bag', 'garbage bag', 'bin', 'plastic storage bin', 'bucket', 'compost bin'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1059,23900,scene0010_00-backpack-3-65-8-14,box with backpack located on the floor closest to work desk and white fan.,True,573,321,scene0010_00,backpack,65,"['box', 'with', 'backpack', 'located', 'on', 'the', 'floor', 'closest', 'to', 'work', 'desk', 'and', 'white', 'fan']",nr3d,True,True,True,True,False,True,box,the box with the backpack on the floor closest to the work desk and white fan.,"['desk', 'fan', 'backpack']","['desk', 'fan', 'backpack', 'box']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['fan', 'picture', 'heater', 'tv', 'vent', 'salt', 'can', 'star', 'mail', 'plate', 'machine'], ['backpack', 'bag', 'duffel bag', 'purse', 'luggage', 'food bag', 'suitcase', 'grocery bag', 'golf bag', 'shopping bag', 'messenger bag'], ['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
1060,24881,scene0197_00-cabinet-2-15-23,cabinet above the sink,True,94,564,scene0197_00,cabinet,15,"['cabinet', 'above', 'the', 'sink']",nr3d,True,True,True,False,False,True,cabinet,cabinet above the sink,['sink'],"['sink', 'cabinet']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
1061,13204,scene0155_00-desk-4-26-22-28-30,A row of four desk it is the desk in the corner at the end of the row.,True,629,286,scene0155_00,desk,26,"['a', 'row', 'of', 'four', 'desk', 'it', 'is', 'the', 'desk', 'in', 'the', 'corner', 'at', 'the', 'end', 'of', 'the', 'row']",nr3d,True,True,True,False,False,True,desk,the desk in the corner at the end of the row.,['rod'],"['rod', 'desk']","[['rod', 'closet rod', 'picture', 'machine', 'iron', 'dolly', 'mat', 'rail', 'block', 'object', 'clip'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
1062,2064,scene0238_00-file_cabinet-3-6-31-42,This file cabinet is closest to both of the windows and the seated man.,True,353,444,scene0238_00,file cabinet,6,"['this', 'file', 'cabinet', 'is', 'closest', 'to', 'both', 'of', 'the', 'windows', 'and', 'the', 'seated', 'man']",nr3d,True,True,True,False,False,True,file cabinet,the file cabinet closest to the windows and the seated man.,"['window', 'salt']","['window', 'salt', 'file cabinet']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['salt', 'picture', 'can', 'wig', 'scale', 'tap', 'block', 'fan', 'mail', 'mat', 'cap'], ['file cabinet', 'cabinet', 'cabinet door', 'file organizer', 'wardrobe cabinet', 'storage bin', 'drawer', 'kitchen cabinet', 'storage box', 'bathroom cabinet', 'folder']]"
1063,22518,scene0479_00-kitchen_cabinet-5-31-5-6-18-32,The kitchen cabinet with all the boxes of food above it.,True,137,67,scene0479_00,kitchen cabinet,31,"['the', 'kitchen', 'cabinet', 'with', 'all', 'the', 'boxes', 'of', 'food', 'above', 'it']",nr3d,True,True,True,False,False,True,cabinet,the kitchen cabinet with food boxes above it.,['food container'],"['food container', 'cabinet']","[['food container', 'plastic container', 'lunch box', 'storage container', 'container', 'storage box', 'storage bin', 'food bag', 'plastic bin', 'plastic storage bin', 'cooking pot'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
1064,26560,scene0236_00-pillow-4-13-12-14-15,"Facing the bed and the window, pick the pillow on the right, make sure you choose the one standing against the headboard.",True,70,710,scene0236_00,pillow,13,"['facing', 'the', 'bed', 'and', 'the', 'window', 'pick', 'the', 'pillow', 'on', 'the', 'right', 'make', 'sure', 'you', 'choose', 'the', 'one', 'standing', 'against', 'the', 'headboard']",nr3d,True,True,True,False,False,True,pillow,the pillow on the right against the headboard.,['headboard'],"['headboard', 'pillow']","[['headboard', 'wall hanging', 'board', 'display', 'bookshelf', 'decoration', 'pillow', 'shelf', 'bed', 'bulletin board', 'furniture'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
1065,5300,scene0379_00-chair-5-20-16-17-18-19,This chair has a whiteboard behind it and is near the brown door.,True,353,353,scene0379_00,chair,20,"['this', 'chair', 'has', 'a', 'whiteboard', 'behind', 'it', 'and', 'is', 'near', 'the', 'brown', 'door']",nr3d,True,True,True,True,False,True,chair,the chair near the brown door with a whiteboard behind it.,"['door', 'whiteboard']","['door', 'whiteboard', 'chair']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1066,1213,scene0542_00-chair-2-14-15,Choose the chair furthest from the stove.,True,237,353,scene0542_00,chair,14,"['choose', 'the', 'chair', 'farthest', 'from', 'the', 'stove']",nr3d,True,True,True,False,False,True,chair,the chair furthest from the stove.,['stove'],"['stove', 'chair']","[['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1067,3109,scene0492_00-bar-3-19-18-20,choose the horizontal bar next to the toilet.,True,356,610,scene0492_00,bar,19,"['choose', 'the', 'horizontal', 'bar', 'next', 'to', 'the', 'toilet']",nr3d,True,True,True,False,True,True,hanging,the horizontal bar next to the toilet.,['toilet'],"['toilet', 'hanging']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['hanging', 'picture', 'decoration', 'machine', 'block', 'clip', 'structure', 'heater', 'display', 'frame', 'object']]"
1068,26900,scene0255_00-cabinet-6-0-1-2-15-17-18,The lower cabinet closest to the printer.,False,564,192,scene0255_00,cabinet,0,"['the', 'lower', 'cabinet', 'closest', 'to', 'the', 'printer']",nr3d,True,True,True,False,False,True,cabinet,the lower cabinet closest to the printer.,['printer'],"['printer', 'cabinet']","[['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
1069,12889,scene0515_00-backpack-2-44-54,Choose the black bag on the floor between the sink and the stove.,True,356,544,scene0515_00,backpack,44,"['choose', 'the', 'black', 'bag', 'on', 'the', 'floor', 'between', 'the', 'sink', 'and', 'the', 'stove']",nr3d,True,True,True,True,False,True,bag,the black bag between the sink and the stove on the floor.,"['sink', 'stove']","['sink', 'stove', 'bag']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['bag', 'food bag', 'purse', 'backpack', 'shopping bag', 'grocery bag', 'duffel bag', 'luggage', 'paper bag', 'mail', 'trash bag']]"
1070,68,scene0143_00-lamp-3-14-10-18,'The lamp to the left if you are lying on the bed. The lamp on the end table.',True,482,310,scene0143_00,lamp,14,"['the', 'lamp', 'to', 'the', 'left', 'if', 'you', 'are', 'lying', 'on', 'the', 'bed', 'the', 'lamp', 'on', 'the', 'end', 'table', ""'""]",nr3d,True,True,True,False,False,True,lamp,the lamp on the end table to the left if you are lying on the bed.,"['bed', 'end table']","['bed', 'end table', 'lamp']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['end table', 'side table', 'table', 'coffee table', 'dining table', 'nightstand', 'folded table', 'tv stand', 'furniture', 'desk', 'round table'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
1071,22543,scene0514_00-window-2-8-9,"When facing the purple couch, it is the window on the right side",True,570,706,scene0514_00,window,8,"['when', 'facing', 'the', 'purple', 'couch', 'it', 'is', 'the', 'window', 'on', 'the', 'right', 'side']",nr3d,True,True,True,True,False,True,window,the window on the right side of the purple couch.,['couch'],"['couch', 'window']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
1072,25286,scene0698_00-lamp-3-17-16-22,"Facing the foot of the bed, the lamp on the far right.",True,564,501,scene0698_00,lamp,17,"['facing', 'the', 'foot', 'of', 'the', 'bed', 'the', 'lamp', 'on', 'the', 'far', 'right']",nr3d,True,True,True,False,False,True,lamp,the lamp on the far right facing the foot of the bed.,['bed'],"['bed', 'lamp']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
1073,13105,scene0192_00-chair-4-3-2-4-6,Choose the chair with the least damage on the seat cushion.,False,356,280,scene0192_00,chair,3,"['choose', 'the', 'chair', 'with', 'the', 'least', 'damage', 'on', 'the', 'seat', 'cushion']",nr3d,True,True,True,False,False,True,chair,choose the chair with the least damage on the seat cushion.,"['picture', 'seat']","['picture', 'seat', 'chair']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['seat', 'chair', 'carseat', 'armchair', 'picture', 'furniture', 'car', 'scale', 'stand', 'mat', 'step'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1074,11506,scene0271_00-picture-5-38-16-27-28-32,It is the large picture in the closet.,True,56,163,scene0271_00,picture,38,"['it', 'is', 'the', 'large', 'picture', 'in', 'the', 'closet']",nr3d,True,True,False,False,True,True,picture,the large picture in the closet.,['closet'],"['closet', 'picture']","[['closet', 'wardrobe closet', 'closet door', 'closet rod', 'closet wall', 'closet shelf', 'closet floor', 'clothes', 'wardrobe cabinet', 'toilet', 'bookshelf'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
1075,5014,scene0254_00-mirror-3-1-0-20,"If you are facing the sinks, it is the mirror furthest to the left.",True,56,368,scene0254_00,mirror,1,"['if', 'you', 'are', 'facing', 'the', 'sinks', 'it', 'is', 'the', 'mirror', 'farthest', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True,mirror,the mirror furthest to the left when facing the sinks.,['sink'],"['sink', 'mirror']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['mirror', 'mirror doors', 'glass', 'window', 'tv', 'frame', 'tap', 'door', 'bar', 'wig', 'car']]"
1076,12965,scene0569_00-keyboard-2-17-18,"Choose the keyboard on the side with 4 chairs, not 3.",True,469,132,scene0569_00,keyboard,17,"['choose', 'the', 'keyboard', 'on', 'the', 'side', 'with', 'four', 'chairs', 'not', 'three']",nr3d,True,True,True,False,False,True,keyboard,the keyboard on the side with 4 chairs.,['chair'],"['chair', 'keyboard']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
1077,14043,scene0340_00-bed-2-13-12,"With your back to the window, the second bed.",True,236,501,scene0340_00,bed,13,"['with', 'your', 'back', 'to', 'the', 'window', 'the', 'second', 'bed']",nr3d,True,True,True,False,False,True,bed,the second bed with your back to the window.,['window'],"['window', 'bed']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch']]"
1078,1950,scene0098_00-trash_can-2-41-0,Trash can beside white trash can,True,694,471,scene0098_00,trash can,41,"['trash', 'can', 'beside', 'white', 'trash', 'can']",nr3d,True,True,True,True,False,True,trash can,trash can beside white trash can.,[],['trash can'],"[['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
1079,20197,scene0662_00-soap_dish-2-23-24,Choose the lower soap dish closest to the tub.,True,263,564,scene0662_00,soap dish,23,"['choose', 'the', 'lower', 'soap', 'dish', 'closest', 'to', 'the', 'tub']",nr3d,True,True,True,False,False,True,soap dish,choose the lower soap dish closest to the tub.,['bathtub'],"['bathtub', 'soap dish']","[['bathtub', 'bath products', 'bath walls', 'urinal', 'shower', 'sink', 'shower floor', 'toilet', 'bed', 'bathroom counter', 'boat'], ['soap dish', 'soap', 'soap bar', 'sink', 'soap bottle', 'bath products', 'mail tray', 'food container', 'bathroom counter', 'dish rack', 'plastic container']]"
1080,20556,scene0464_00-cup-2-19-21,the cup furthest from the corner of the room and closest to the plant,True,459,375,scene0464_00,cup,19,"['the', 'cup', 'farthest', 'from', 'the', 'corner', 'of', 'the', 'room', 'and', 'closest', 'to', 'the', 'plant']",nr3d,True,True,True,False,False,True,cup,the cup closest to the plant.,['plant'],"['plant', 'cup']","[['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container'], ['cup', 'mug', 'pot', 'coffee mug', 'bowl', 'picture', 'candle', 'object', 'bucket', 'teapot', 'can']]"
1081,26853,scene0603_00-couch-2-7-40,The larger of the two couches.,False,564,648,scene0603_00,couch,7,"['the', 'larger', 'of', 'the', 'two', 'couches']",nr3d,True,True,False,False,True,True,couch,the larger couch.,[],['couch'],"[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
1082,7076,scene0492_00-bar-3-19-18-20,The horizontal bar to the right side of the toilet.,True,591,694,scene0492_00,bar,19,"['the', 'horizontal', 'bar', 'to', 'the', 'right', 'side', 'of', 'the', 'toilet']",nr3d,True,True,True,False,True,True,hanging,the horizontal bar to the right of the toilet.,['toilet'],"['toilet', 'hanging']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['hanging', 'picture', 'decoration', 'machine', 'block', 'clip', 'structure', 'heater', 'display', 'frame', 'object']]"
1083,28349,scene0416_00-curtain-2-44-3,The white smaller curtains covering the middle part of the window,True,596,579,scene0416_00,curtain,44,"['the', 'white', 'smaller', 'curtains', 'covering', 'the', 'middle', 'part', 'of', 'the', 'window']",nr3d,True,True,True,True,True,True,curtain,the smaller white curtains covering the window.,['window'],"['window', 'curtain']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
1084,6207,scene0016_00-box-2-20-46,box that is on top of the desk/shelf,True,94,129,scene0016_00,box,20,"['box', 'that', 'is', 'on', 'top', 'of', 'the', 'desk', 'shelf']",nr3d,True,True,True,False,False,True,box,the box on top of the desk/shelf.,['shelf'],"['shelf', 'box']","[['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure'], ['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate']]"
1085,8305,scene0068_00-trash_can-2-3-43,The correct trash can is under the sink.,True,411,21,scene0068_00,trash can,3,"['the', 'correct', 'trash', 'can', 'is', 'under', 'the', 'sink']",nr3d,True,True,True,False,False,True,trash can,the trash can under the sink.,['sink'],"['sink', 'trash can']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
1086,8976,scene0008_00-lamp-3-16-25-31,lamp between two chairs on wall with doors and a clothes rack,True,629,444,scene0008_00,lamp,16,"['lamp', 'between', 'two', 'chairs', 'on', 'wall', 'with', 'doors', 'and', 'a', 'clothes', 'rack']",nr3d,True,True,True,False,False,True,lamp,the lamp between two chairs on the wall.,"['chair', 'wall']","['chair', 'wall', 'lamp']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
1087,25657,scene0640_00-kitchen_cabinet-6-18-8-9-15-16-17,When facing the oven it is the kitchen cabinet directly to the left of the sink.,True,506,368,scene0640_00,kitchen cabinet,18,"['when', 'facing', 'the', 'oven', 'it', 'is', 'the', 'kitchen', 'cabinet', 'directly', 'to', 'the', 'left', 'of', 'the', 'sink']",nr3d,True,True,True,False,False,True,kitchen cabinet,the kitchen cabinet to the left of the sink when facing the oven.,"['sink', 'oven']","['sink', 'oven', 'kitchen cabinet']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['oven', 'stove', 'toaster oven', 'microwave', 'toaster', 'stovetop', 'cooking pan', 'heater', 'machine', 'object', 'vent'], ['kitchen cabinet', 'cabinet', 'kitchen counter', 'bathroom cabinet', 'cabinet door', 'kitchen island', 'wardrobe cabinet', 'drawer', 'file cabinet', 'bookshelf', 'counter']]"
1088,27592,scene0646_00-shelf-2-6-16,"Find the shelf that is to the left of the monitor, which is under the window.",False,597,650,scene0646_00,shelf,6,"['find', 'the', 'shelf', 'that', 'is', 'to', 'the', 'left', 'of', 'the', 'monitor', 'which', 'is', 'under', 'the', 'window']",nr3d,True,True,True,False,False,True,shelf,the shelf to the left of the monitor under the window.,"['monitor', 'window']","['monitor', 'window', 'shelf']","[['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['shelf', 'storage shelf', 'bookshelf', 'closet shelf', 'display', 'display rack', 'pantry shelf', 'closet', 'stand', 'cabinet', 'structure']]"
1089,6214,scene0031_00-couch-4-6-7-8-12,This couch has a chair on each side.,False,544,112,scene0031_00,couch,6,"['this', 'couch', 'has', 'a', 'chair', 'on', 'each', 'side']",nr3d,True,True,True,False,False,True,couch,the couch with chairs on each side.,['chair'],"['chair', 'couch']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat']]"
1090,437,scene0467_00-pillow-3-5-20-21,A white pillow with floral decoration on the left hand side of the couch,True,107,469,scene0467_00,pillow,5,"['a', 'white', 'pillow', 'with', 'floral', 'decoration', 'on', 'the', 'left', 'hand', 'side', 'of', 'the', 'couch']",nr3d,True,True,True,True,False,True,pillow,a white pillow with floral decoration on the left side of the couch.,['couch'],"['couch', 'pillow']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
1091,2906,scene0161_00-window-2-7-8,the window behind back of the wall,False,648,554,scene0161_00,window,7,"['the', 'window', 'behind', 'back', 'of', 'the', 'wall']",nr3d,True,True,True,False,False,True,window,the window behind the wall.,['wall'],"['wall', 'window']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
1092,19931,scene0394_00-plant-6-23-0-43-60-68-81,The plants on top of the white cabinet.,True,564,49,scene0394_00,plant,23,"['the', 'plants', 'on', 'top', 'of', 'the', 'white', 'cabinet']",nr3d,True,True,True,True,False,True,plant,the plants on top of the white cabinet.,['cabinet'],"['cabinet', 'plant']","[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board'], ['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
1093,8894,scene0184_00-lamp-2-16-19,"Facing the foot of the bed, the lamp to the left.",True,564,451,scene0184_00,lamp,16,"['facing', 'the', 'foot', 'of', 'the', 'bed', 'the', 'lamp', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True,lamp,the lamp to the left of the foot of the bed.,['bed'],"['bed', 'lamp']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
1094,1455,scene0194_00-box-2-19-10,The box has a straw hat with red and white trim in front of it.,True,714,579,scene0194_00,box,19,"['the', 'box', 'has', 'a', 'straw', 'hat', 'with', 'red', 'and', 'white', 'trim', 'in', 'front', 'of', 'it']",nr3d,True,True,True,True,False,True,hat,the straw hat with red and white trim in front of the box.,['box'],"['box', 'hat']","[['box', 'covered box', 'container', 'storage box', 'case', 'picture', 'block', 'toolbox', 'mail', 'coffee box', 'crate'], ['hat', 'cap', 'baseball cap', 'helmet', 'wig', 'bucket', 'car', 'fan', 'pot', 'cup', 'mug']]"
1095,16502,scene0245_00-table-2-29-30,The long black table,True,67,579,scene0245_00,table,29,"['the', 'long', 'black', 'table']",nr3d,True,True,True,True,True,True,table,the long black table.,[],['table'],"[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
1096,7225,scene0108_00-chair-4-5-6-7-8,This is the bright red chair with a separate footstool.,True,353,646,scene0108_00,chair,5,"['this', 'is', 'the', 'bright', 'red', 'chair', 'with', 'a', 'separate', 'footstool']",nr3d,True,True,True,True,False,True,chair,the bright red chair with a separate footstool.,['footstool'],"['footstool', 'chair']","[['footstool', 'footrest', 'stool', 'step stool', 'furniture', 'stepstool', 'armchair', 'chair', 'side table', 'seat', 'folded chair'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
1097,27084,scene0240_00-trash_can-2-7-8,Trash can next to printer,True,307,141,scene0240_00,trash can,7,"['trash', 'can', 'next', 'to', 'printer']",nr3d,True,True,False,False,False,True,trash can,trash can next to printer.,['printer'],"['printer', 'trash can']","[['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater'], ['trash can', 'trash bin', 'plastic bin', 'recycling bin', 'trash bag', 'bucket', 'storage bin', 'garbage bag', 'bin', 'plastic storage bin', 'food container']]"
1098,783,scene0590_00-pillow-4-17-51-52-53,Imagine you're laying on the bed.Choose the top/front pillow on the right.,True,237,503,scene0590_00,pillow,17,"['imagine', 'you', 'are', 'laying', 'on', 'the', 'bed', 'choose', 'the', 'top', 'front', 'pillow', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True,pillow,choose the top/front pillow on the right.,[],['pillow'],"[['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
